year,mediation ID,lateral,negotiation ID,conflict locale,conflict sub-locale,locale Gleditsch ID,third_party_type,third_party_locale,third_party,third_party Gleditsch ID,location of neogitations,negotiation location Gleditsch ID,negotiation type,leading actor,leading actor 2,leading actor 3,good offices,mediation,hosting talks,negotiating and drafting,manipulating,humanitarian,witness/party to agreement,other,agreement,peace agreement,ceasfire agreement,agreement name,notes_1,source_1,note_2,source_2,note_3,source_3,note_4,source_4,note_5,source_5,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
2020,253,multilateral,,South Sudan,,SSD,global,international,UN,,,,R,South Africa,,,0,0,0,0,1,0,0,0,0,0,0,,"The Special Envoy for the General-Secretary asserted the UN's impatience with the delays in the establishment of the National Unity Government, which had been delayed twice before.",https://reliefweb.int/report/south-sudan/briefing-special-representative-secretary-general-mr-david-shearer,"The IGAD-led talks and pressure from international donors, IGOs, and NGOs resulted in the formation of a national unity government on 20th February 2020.",https://reliefweb.int/report/south-sudan/au-commission-chairperson-welcomes-formation-government-national-unity-south,,,,,,,,,,,,,,,
2020,253,multilateral,,South Sudan,,SSD,regional,african,AU,,,,R,South Africa,,,0,0,0,0,0,0,0,1,0,0,0,,The AU released a communiqué supporting this step.,https://reliefweb.int/report/south-sudan/communiqu-905th-meeting-peace-and-security-council-situation-republic-south-sudan,"The IGAD-led talks and pressure from international donors, IGOs, and NGOs resulted in the formation of a national unity government on 20th February 2020.",https://reliefweb.int/report/south-sudan/au-commission-chairperson-welcomes-formation-government-national-unity-south,,,,,,,,,,,,,,,
2020,254,multilateral,,South Sudan,,SSD,global,international,UN,,South Sudan,SSD,G,UN,,,0,1,1,0,0,0,0,0,0,0,0,,"""The United Nations Mission in South Sudan, together with local authorities in Western Lakes, has begun a series of sessions to avoid conflicts in cattle camps ahead of the notoriously resource-scarce and hence violent dry season, which typically runs till early April.

The campaign was launched in Aguoc, one of the biggest cattle camps found in the area. The efforts are made as an early attempt to mitigate cattle raids, revenge attacks and clashes over pastures and water.""",https://reliefweb.int/report/south-sudan/unmiss-begins-campaign-preempt-deadly-clashes-between-cattle-camps-lakes-region,,,,,,,,,,,,,,,,,
2020,255,multilateral,,South Sudan,,SSD,global,international,UN,,South Sudan,SSD,G,UN,,,1,0,1,0,0,0,0,1,0,0,0,,"""About a thousand citizens of Akon County in the Gogrial area have participated in a peace rally centered around the dissemination of the content of the revitalised peace agreement signed in September 2018.

Organized by the United Nations Mission in South Sudan (UNMISS) in collaboration with the National Pre-Transitional Committee (NPTC), the event brought together a mixed crowd of residents, which also included county commissioners, executive chiefs, women’s organizations and youth groups.""",https://reliefweb.int/report/south-sudan/akon-county-communities-learn-about-revitalised-peace-agreement-promise-implement,"""The words of Simon Gardino, acting chairperson of the government-supporting youth attending this peace rally at Yambio Freedom Square, seem to ring true. More than 150 boys and girls seated in the shade of a tree, many of them belonging to the opposition faction of the main political party, the Sudan People’s Liberation Movement, are nodding their agreement.

They come from eight different counties and have gathered for a one-day event, organized by the United Nations Mission in South Sudan in collaboration with the United Nations Development Programme, the local Ministry of Information, Youth, Culture and Sports and the non-governmental organisation Non-Violent Peace Force.""",https://reliefweb.int/report/south-sudan/unprecedented-rally-yambio-brings-together-government-and-opposition-youth-become,The term 'other' refers to the UN's organisation of peace rallies across South Sudan.,,,,,,,,,,,,,,
2020,256,multilateral,,South Sudan,,SSD,regional,african,IGAD,,Ethiopia ,ETH,R,IGAD,,,0,0,1,0,1,0,0,0,0,0,0,,The IGAD Heads of State and special envoys to South Sudan met to discuss progress towards the transitional political process in South Sudan. They urged South Sudan leaders to adhere to the deadline of establishing a national unity government. IGAD also held consultations with tripartite partners and constituents.,https://igad.int/wp-content/uploads/2020/02/09_02_2020_COMMUNIQUE-OF-THE-34TH-EXTRAORDINARY-SU-MMIT-OF-IGAD-HEADS-OF-STATE-AND-GOVERNMENT.pdf,,,,,,,,,,,,,,,,,
2020,256,multilateral,,South Sudan,,SSD,state,african,Sudan,SUD,Ethiopia ,ETH,R,IGAD,,,0,0,0,0,1,0,0,0,0,0,0,,The IGAD Heads of State and special envoys to South Sudan met to discuss progress towards the transitional political process in South Sudan. They urged South Sudan leaders to adhere to the deadline of establishing a national unity government. IGAD also held consultations with tripartite partners and constituents.,https://igad.int/wp-content/uploads/2020/02/09_02_2020_COMMUNIQUE-OF-THE-34TH-EXTRAORDINARY-SU-MMIT-OF-IGAD-HEADS-OF-STATE-AND-GOVERNMENT.pdf,,,,,,,,,,,,,,,,,
2020,256,multilateral,,South Sudan,,SSD,state,african,Uganda,UGA,Ethiopia ,ETH,R,IGAD,,,0,0,0,0,1,0,0,0,0,0,0,,The IGAD Heads of State and special envoys to South Sudan met to discuss progress towards the transitional political process in South Sudan. They urged South Sudan leaders to adhere to the deadline of establishing a national unity government. IGAD also held consultations with tripartite partners and constituents.,https://igad.int/wp-content/uploads/2020/02/09_02_2020_COMMUNIQUE-OF-THE-34TH-EXTRAORDINARY-SU-MMIT-OF-IGAD-HEADS-OF-STATE-AND-GOVERNMENT.pdf,,,,,,,,,,,,,,,,,
2020,256,multilateral,,South Sudan,,SSD,state,african,South Sudan,SSD,Ethiopia ,ETH,R,IGAD,,,0,0,0,0,1,0,0,0,0,0,0,,The IGAD Heads of State and special envoys to South Sudan met to discuss progress towards the transitional political process in South Sudan. They urged South Sudan leaders to adhere to the deadline of establishing a national unity government. IGAD also held consultations with tripartite partners and constituents.,https://igad.int/wp-content/uploads/2020/02/09_02_2020_COMMUNIQUE-OF-THE-34TH-EXTRAORDINARY-SU-MMIT-OF-IGAD-HEADS-OF-STATE-AND-GOVERNMENT.pdf,,,,,,,,,,,,,,,,,
2020,256,multilateral,,South Sudan,,SSD,state,african,Somalia,SOM,Ethiopia ,ETH,R,IGAD,,,0,0,0,0,1,0,0,0,0,0,0,,The IGAD Heads of State and special envoys to South Sudan met to discuss progress towards the transitional political process in South Sudan. They urged South Sudan leaders to adhere to the deadline of establishing a national unity government. IGAD also held consultations with tripartite partners and constituents.,https://igad.int/wp-content/uploads/2020/02/09_02_2020_COMMUNIQUE-OF-THE-34TH-EXTRAORDINARY-SU-MMIT-OF-IGAD-HEADS-OF-STATE-AND-GOVERNMENT.pdf,,,,,,,,,,,,,,,,,
2020,256,multilateral,,South Sudan,,SSD,state,african,Djibouti,DJI,Ethiopia ,ETH,R,IGAD,,,0,0,0,0,1,0,0,0,0,0,0,,The IGAD Heads of State and special envoys to South Sudan met to discuss progress towards the transitional political process in South Sudan. They urged South Sudan leaders to adhere to the deadline of establishing a national unity government. IGAD also held consultations with tripartite partners and constituents.,https://igad.int/wp-content/uploads/2020/02/09_02_2020_COMMUNIQUE-OF-THE-34TH-EXTRAORDINARY-SU-MMIT-OF-IGAD-HEADS-OF-STATE-AND-GOVERNMENT.pdf,,,,,,,,,,,,,,,,,
2020,256,multilateral,,South Sudan,,SSD,state,african,Kenya,KEN,Ethiopia ,ETH,R,IGAD,,,0,0,0,0,1,0,0,0,0,0,0,,The IGAD Heads of State and special envoys to South Sudan met to discuss progress towards the transitional political process in South Sudan. They urged South Sudan leaders to adhere to the deadline of establishing a national unity government. IGAD also held consultations with tripartite partners and constituents.,https://igad.int/wp-content/uploads/2020/02/09_02_2020_COMMUNIQUE-OF-THE-34TH-EXTRAORDINARY-SU-MMIT-OF-IGAD-HEADS-OF-STATE-AND-GOVERNMENT.pdf,,,,,,,,,,,,,,,,,
2020,256,multilateral,,South Sudan,,SSD,state,african,Ethiopia,ETH,Ethiopia ,ETH,R,IGAD,,,0,0,1,0,1,0,0,0,0,0,0,,The IGAD Heads of State and special envoys to South Sudan met to discuss progress towards the transitional political process in South Sudan. They urged South Sudan leaders to adhere to the deadline of establishing a national unity government. IGAD also held consultations with tripartite partners and constituents.,https://igad.int/wp-content/uploads/2020/02/09_02_2020_COMMUNIQUE-OF-THE-34TH-EXTRAORDINARY-SU-MMIT-OF-IGAD-HEADS-OF-STATE-AND-GOVERNMENT.pdf,,,,,,,,,,,,,,,,,
2020,256,multilateral,,South Sudan,,SSD,regional,african,AU,,Ethiopia ,ETH,R,IGAD,,,0,0,0,0,1,0,0,0,0,0,0,,The AU supported the meeding of IGAD Heads of State and special envoys to South Sudan to discuss progress towards the transitional political process in South Sudan. They urged South Sudan leaders to adhere to the deadline of establishing a national unity government. IGAD also held consultations with tripartite partners and constituents.,https://igad.int/wp-content/uploads/2020/02/09_02_2020_COMMUNIQUE-OF-THE-34TH-EXTRAORDINARY-SU-MMIT-OF-IGAD-HEADS-OF-STATE-AND-GOVERNMENT.pdf,,,,,,,,,,,,,,,,,
2020,257,unilateral,,South Sudan,,SSD,nonstate,western,Community of Sant’ Egidio,,South Sudan,SSD,N,Community of Sant’ Egidio,,,0,1,1,1,0,0,0,0,1,0,1,Rome Resolution on Monitoring and Verification of the Cessation of Hostilities Agreement,"""February 14, 2020 (JUBA) - The South Sudan Opposition Movements Alliance (SSOMA) Friday has officially taken part in a cessation of hostility deal brokered by the Roman Catholic Sant’ Egidio peace group last January.

""The (SSOMA) is informing its entire membership. supporters, South Sudanese at large and the International Community that it has together with the Government (...) signed Rome Resolution on Monitoring and Verification of the Cessation of Hostilities Agreement COHA (of) December 2017 under the auspices of the Community of Sant’Egidio,"" said the alliance on Friday.

According to this ceasefire implementation agreement, SSOMA will participate in the Monitoring and Verification mechanism paving the way for further negotiations on the root causes of conflict in South Sudan.
""",https://reliefweb.int/report/south-sudan/south-sudan-holdout-groups-take-part-cessation-hostilities,"""April 28, 2020 (JUBA) - The South Sudan Opposition Movements’ Alliance (SSOMA), reiterated its rejection of the revitalized peace pact and IGAD rules of engagement saying they are only committed to the Rome Peace Process.

On Friday 24th of April 2020, Ismail Wais the IGAD Special Envoy for South Sudan told reporters by video conference from Addis Ababa that the Sant’Egidio is ""facilitating"" discussions between the South Sudanese government and the SSOMA in Rome but the process remains ""under the IGAD rules of engagement"".
""",https://reliefweb.int/report/south-sudan/south-sudan-ssoma-says-committed-rome-not-igad-peace-process,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,regional,african,AU,,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,1,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Djibouti,DJI,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Algeria,ALG,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Angola,ANG,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Burundi,BUI,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Equatorial Guinea,EQG,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Lesotho,LES,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Morocco,MOR,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Nigeria,NIG,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Togo,TOG,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Gabon,GAB,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
